SEASON YEAR,WEEK,TEST ID,BLOCK,TRAP,TRAP_TYPE,TEST DATE,NUMBER OF MOSQUITOES,RESULT,SPECIES,LATITUDE,LONGITUDE,LOCATION
2023,39,55683,100XX W OHARE,T909,GRAVID,9/28/23 00:09,7,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2023,39,55681,100XX W OHARE,T904,GRAVID,9/28/23 00:09,2,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2021,22,51821,100XX W OHARE AIRPORT,T910,GRAVID,6/3/21 00:06,3,negative,CULEX RESTUANS,41.978611,-87.904724,
2021,22,51818,100XX W OHARE AIRPORT,T913,GRAVID,6/3/21 00:06,1,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2021,22,51819,100XX W OHARE AIRPORT,T916,GRAVID,6/3/21 00:06,6,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2021,22,51817,100XX W OHARE AIRPORT,T912,GRAVID,6/3/21 00:06,2,negative,CULEX RESTUANS,41.978611,-87.904724,
2021,22,51820,100XX W OHARE AIRPORT,T916,GRAVID,6/3/21 00:06,3,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,23,46122,100XX W OHARE AIRPORT,T910,GRAVID,6/8/18 00:06,50,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,23,47741,100XX W OHARE AIRPORT,T905,GRAVID,6/12/19 00:06,23,negative,CULEX RESTUANS,41.978611,-87.904724,
2021,23,51924,100XX W OHARE AIRPORT,T913,GRAVID,6/10/21 00:06,18,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2022,23,53488,100XX W OHARE AIRPORT,T912,GRAVID,6/10/22 00:06,43,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2018,23,46027,100XX W OHARE AIRPORT,T910,GRAVID,6/8/18 00:06,12,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2022,23,53490,100XX W OHARE AIRPORT,T916,GRAVID,6/10/22 00:06,50,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2022,23,53487,100XX W OHARE AIRPORT,T905,GRAVID,6/10/22 00:06,26,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2022,23,53491,100XX W OHARE AIRPORT,T916,GRAVID,6/10/22 00:06,21,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,24,50136,100XX W OHARE AIRPORT,T916,GRAVID,6/11/20 00:06,14,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2018,23,46021,100XX W OHARE AIRPORT,T900,GRAVID,6/8/18 00:06,42,negative,CULEX RESTUANS,41.978611,-87.904724,
2020,24,50138,100XX W OHARE AIRPORT,T910,GRAVID,6/11/20 00:06,4,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,24,50137,100XX W OHARE AIRPORT,T916,GRAVID,6/11/20 00:06,8,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,23,47737,100XX W OHARE AIRPORT,T901,GRAVID,6/12/19 00:06,4,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2018,23,46020,100XX W OHARE AIRPORT,T900,GRAVID,6/8/18 00:06,13,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,23,47743,100XX W OHARE AIRPORT,T912,GRAVID,6/12/19 00:06,15,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2018,23,46024,100XX W OHARE AIRPORT,T912,GRAVID,6/8/18 00:06,23,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,23,47747,100XX W OHARE AIRPORT,T913,GRAVID,6/12/19 00:06,49,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,23,47736,100XX W OHARE AIRPORT,T900,GRAVID,6/12/19 00:06,29,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,23,46023,100XX W OHARE AIRPORT,T905,GRAVID,6/8/18 00:06,19,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,23,46028,100XX W OHARE AIRPORT,T910,GRAVID,6/8/18 00:06,27,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,23,46025,100XX W OHARE AIRPORT,T913,GRAVID,6/8/18 00:06,24,positive,CULEX RESTUANS,41.978611,-87.904724,
2018,23,46026,100XX W OHARE AIRPORT,T918,GRAVID,6/8/18 00:06,15,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,23,47738,100XX W OHARE AIRPORT,T901,GRAVID,6/12/19 00:06,22,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,23,47746,100XX W OHARE AIRPORT,T913,GRAVID,6/12/19 00:06,50,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,23,47735,100XX W OHARE AIRPORT,T900,GRAVID,6/12/19 00:06,5,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,23,47744,100XX W OHARE AIRPORT,T912,GRAVID,6/12/19 00:06,43,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,23,47745,100XX W OHARE AIRPORT,T913,GRAVID,6/12/19 00:06,30,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,23,47742,100XX W OHARE AIRPORT,T910,GRAVID,6/12/19 00:06,28,negative,CULEX RESTUANS,41.978611,-87.904724,
2020,24,50135,100XX W OHARE AIRPORT,T913,GRAVID,6/11/20 00:06,47,negative,CULEX RESTUANS,41.978611,-87.904724,
2020,24,50131,100XX W OHARE AIRPORT,T905,GRAVID,6/11/20 00:06,8,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2018,24,46123,100XX W OHARE AIRPORT,T900,GRAVID,6/14/18 00:06,50,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2018,24,46124,100XX W OHARE AIRPORT,T900,GRAVID,6/14/18 00:06,29,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2018,24,46134,100XX W OHARE AIRPORT,T910,GRAVID,6/14/18 00:06,12,negative,CULEX RESTUANS,41.978611,-87.904724,
2020,24,50129,100XX W OHARE AIRPORT,T900,GRAVID,6/11/20 00:06,4,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2018,24,46136,100XX W OHARE AIRPORT,T912,GRAVID,6/14/18 00:06,23,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,24,46127,100XX W OHARE AIRPORT,T900,GRAVID,6/14/18 00:06,36,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,24,46126,100XX W OHARE AIRPORT,T900,GRAVID,6/14/18 00:06,50,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,24,46138,100XX W OHARE AIRPORT,T913,GRAVID,6/14/18 00:06,50,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,24,46137,100XX W OHARE AIRPORT,T913,GRAVID,6/14/18 00:06,39,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2018,24,46135,100XX W OHARE AIRPORT,T912,GRAVID,6/14/18 00:06,50,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,24,46141,100XX W OHARE AIRPORT,T916,GRAVID,6/14/18 00:06,8,negative,CULEX RESTUANS,41.978611,-87.904724,
2020,24,50130,100XX W OHARE AIRPORT,T900,GRAVID,6/11/20 00:06,1,negative,CULEX RESTUANS,41.978611,-87.904724,
2020,24,50139,100XX W OHARE AIRPORT,T910,GRAVID,6/11/20 00:06,2,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,24,46125,100XX W OHARE AIRPORT,T900,GRAVID,6/14/18 00:06,50,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,24,46133,100XX W OHARE AIRPORT,T910,GRAVID,6/14/18 00:06,50,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,24,46140,100XX W OHARE AIRPORT,T913,GRAVID,6/14/18 00:06,47,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,24,46139,100XX W OHARE AIRPORT,T913,GRAVID,6/14/18 00:06,50,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,24,46128,100XX W OHARE AIRPORT,T905,GRAVID,6/14/18 00:06,35,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2018,24,46129,100XX W OHARE AIRPORT,T905,GRAVID,6/14/18 00:06,50,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,24,46130,100XX W OHARE AIRPORT,T905,GRAVID,6/14/18 00:06,16,negative,CULEX RESTUANS,41.978611,-87.904724,
2020,35,51472,100XX W OHARE AIRPORT,T916,GRAVID,8/27/20 00:08,50,positive,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,35,51468,100XX W OHARE AIRPORT,T905,GRAVID,8/27/20 00:08,27,positive,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,35,51470,100XX W OHARE AIRPORT,T912,GRAVID,8/27/20 00:08,1,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,35,51474,100XX W OHARE AIRPORT,T910,GRAVID,8/27/20 00:08,21,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,35,51466,100XX W OHARE AIRPORT,T900,GRAVID,8/27/20 00:08,11,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,35,51473,100XX W OHARE AIRPORT,T916,GRAVID,8/27/20 00:08,18,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,24,47873,100XX W OHARE AIRPORT,T901,GRAVID,6/13/19 00:06,3,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,24,47884,100XX W OHARE AIRPORT,T913,GRAVID,6/13/19 00:06,50,negative,CULEX RESTUANS,41.978611,-87.904724,
2020,25,50247,100XX W OHARE AIRPORT,T913,GRAVID,6/18/20 00:06,32,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,25,46227,100XX W OHARE AIRPORT,T912,GRAVID,6/21/18 00:06,44,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2018,25,46217,100XX W OHARE AIRPORT,T900,GRAVID,6/21/18 00:06,25,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2018,25,46235,100XX W OHARE AIRPORT,T916,GRAVID,6/21/18 00:06,23,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,24,47883,100XX W OHARE AIRPORT,T913,GRAVID,6/13/19 00:06,50,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,24,47879,100XX W OHARE AIRPORT,T910,GRAVID,6/13/19 00:06,50,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,25,46234,100XX W OHARE AIRPORT,T916,GRAVID,6/21/18 00:06,4,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2018,25,46229,100XX W OHARE AIRPORT,T912,GRAVID,6/21/18 00:06,50,positive,CULEX RESTUANS,41.978611,-87.904724,
2019,24,47874,100XX W OHARE AIRPORT,T901,GRAVID,6/13/19 00:06,14,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,25,46220,100XX W OHARE AIRPORT,T905,GRAVID,6/21/18 00:06,6,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2018,25,46226,100XX W OHARE AIRPORT,T910,GRAVID,6/21/18 00:06,39,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,25,46231,100XX W OHARE AIRPORT,T913,GRAVID,6/21/18 00:06,50,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,24,47887,100XX W OHARE AIRPORT,T913,GRAVID,6/13/19 00:06,50,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,25,46232,100XX W OHARE AIRPORT,T913,GRAVID,6/21/18 00:06,24,positive,CULEX RESTUANS,41.978611,-87.904724,
2018,25,46225,100XX W OHARE AIRPORT,T910,GRAVID,6/21/18 00:06,50,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,24,47872,100XX W OHARE AIRPORT,T900,GRAVID,6/13/19 00:06,24,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,24,47871,100XX W OHARE AIRPORT,T900,GRAVID,6/13/19 00:06,8,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2018,25,46219,100XX W OHARE AIRPORT,T900,GRAVID,6/21/18 00:06,19,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,25,46230,100XX W OHARE AIRPORT,T912,GRAVID,6/21/18 00:06,46,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,24,47881,100XX W OHARE AIRPORT,T912,GRAVID,6/13/19 00:06,1,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,25,46221,100XX W OHARE AIRPORT,T905,GRAVID,6/21/18 00:06,39,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,24,47878,100XX W OHARE AIRPORT,T905,GRAVID,6/13/19 00:06,15,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,25,46233,100XX W OHARE AIRPORT,T913,GRAVID,6/21/18 00:06,1,negative,CULEX SALINARIUS,41.978611,-87.904724,
2019,24,47888,100XX W OHARE AIRPORT,T913,GRAVID,6/13/19 00:06,49,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,25,46224,100XX W OHARE AIRPORT,T910,GRAVID,6/21/18 00:06,33,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2018,25,46228,100XX W OHARE AIRPORT,T912,GRAVID,6/21/18 00:06,50,positive,CULEX RESTUANS,41.978611,-87.904724,
2019,24,47880,100XX W OHARE AIRPORT,T910,GRAVID,6/13/19 00:06,2,negative,CULEX RESTUANS,41.978611,-87.904724,
2018,25,46218,100XX W OHARE AIRPORT,T900,GRAVID,6/21/18 00:06,50,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,24,47886,100XX W OHARE AIRPORT,T913,GRAVID,6/13/19 00:06,50,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,24,47877,100XX W OHARE AIRPORT,T905,GRAVID,6/13/19 00:06,1,negative,CULEX PIPIENS,41.978611,-87.904724,
2019,24,47885,100XX W OHARE AIRPORT,T913,GRAVID,6/13/19 00:06,50,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,24,47882,100XX W OHARE AIRPORT,T913,GRAVID,6/13/19 00:06,47,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,25,50245,100XX W OHARE AIRPORT,T913,GRAVID,6/18/20 00:06,50,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,25,50250,100XX W OHARE AIRPORT,T910,GRAVID,6/18/20 00:06,6,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,25,50241,100XX W OHARE AIRPORT,T905,GRAVID,6/18/20 00:06,31,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,25,48041,100XX W OHARE AIRPORT,T900,GRAVID,6/20/19 00:06,9,negative,CULEX RESTUANS,41.978611,-87.904724,
2020,25,50240,100XX W OHARE AIRPORT,T900,GRAVID,6/18/20 00:06,5,negative,CULEX RESTUANS,41.978611,-87.904724,
2023,25,54641,100XX W OHARE AIRPORT,T916,GRAVID,6/22/23 00:06,38,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,25,50239,100XX W OHARE AIRPORT,T900,GRAVID,6/18/20 00:06,5,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,25,50248,100XX W OHARE AIRPORT,T916,GRAVID,6/18/20 00:06,28,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,25,50242,100XX W OHARE AIRPORT,T905,GRAVID,6/18/20 00:06,13,negative,CULEX RESTUANS,41.978611,-87.904724,
2020,25,50251,100XX W OHARE AIRPORT,T910,GRAVID,6/18/20 00:06,4,negative,CULEX RESTUANS,41.978611,-87.904724,
2020,25,50246,100XX W OHARE AIRPORT,T913,GRAVID,6/18/20 00:06,33,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,25,50249,100XX W OHARE AIRPORT,T916,GRAVID,6/18/20 00:06,21,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,25,48053,100XX W OHARE AIRPORT,T913,GRAVID,6/20/19 00:06,28,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,25,48046,100XX W OHARE AIRPORT,T905,GRAVID,6/20/19 00:06,7,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,25,48047,100XX W OHARE AIRPORT,T905,GRAVID,6/20/19 00:06,1,negative,CULEX TERRITANS,41.978611,-87.904724,
2019,25,48049,100XX W OHARE AIRPORT,T910,GRAVID,6/20/19 00:06,8,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,25,48051,100XX W OHARE AIRPORT,T913,GRAVID,6/20/19 00:06,14,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,25,48050,100XX W OHARE AIRPORT,T912,GRAVID,6/20/19 00:06,11,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,25,48043,100XX W OHARE AIRPORT,T901,GRAVID,6/20/19 00:06,3,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,25,48040,100XX W OHARE AIRPORT,T900,GRAVID,6/20/19 00:06,1,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,25,48052,100XX W OHARE AIRPORT,T913,GRAVID,6/20/19 00:06,50,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,25,48042,100XX W OHARE AIRPORT,T901,GRAVID,6/20/19 00:06,4,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,25,48048,100XX W OHARE AIRPORT,T910,GRAVID,6/20/19 00:06,3,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,35,51471,100XX W OHARE AIRPORT,T913,GRAVID,8/27/20 00:08,25,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2021,23,51916,100XX W OHARE AIRPORT,T905,GRAVID,6/10/21 00:06,1,negative,CULEX RESTUANS,41.978611,-87.904724,
2021,23,51915,100XX W OHARE AIRPORT,T905,GRAVID,6/10/21 00:06,7,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,26,50358,100XX W OHARE AIRPORT,T905,GRAVID,6/25/20 00:06,2,negative,CULEX RESTUANS,41.978611,-87.904724,
2021,23,51926,100XX W OHARE AIRPORT,T910,GRAVID,6/10/21 00:06,26,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2021,23,51923,100XX W OHARE AIRPORT,T912,GRAVID,6/10/21 00:06,5,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2021,23,51925,100XX W OHARE AIRPORT,T916,GRAVID,6/10/21 00:06,33,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2021,23,51914,100XX W OHARE AIRPORT,T900,GRAVID,6/10/21 00:06,8,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,36,51572,100XX W OHARE AIRPORT,T910,GRAVID,9/3/20 00:09,11,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2022,23,53489,100XX W OHARE AIRPORT,T913,GRAVID,6/10/22 00:06,10,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,26,48190,100XX W OHARE AIRPORT,T905,GRAVID,6/27/19 00:06,2,negative,CULEX RESTUANS,41.978611,-87.904724,
2020,26,50363,100XX W OHARE AIRPORT,T913,GRAVID,6/25/20 00:06,7,negative,CULEX RESTUANS,41.978611,-87.904724,
2021,33,52986,100XX W OHARE AIRPORT,T905,GRAVID,8/19/21 00:08,1,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,26,48193,100XX W OHARE AIRPORT,T912,GRAVID,6/27/19 00:06,20,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,26,48195,100XX W OHARE AIRPORT,T913,GRAVID,6/27/19 00:06,4,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,26,48189,100XX W OHARE AIRPORT,T905,GRAVID,6/27/19 00:06,3,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,26,48192,100XX W OHARE AIRPORT,T912,GRAVID,6/27/19 00:06,2,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,26,48191,100XX W OHARE AIRPORT,T910,GRAVID,6/27/19 00:06,1,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,26,48194,100XX W OHARE AIRPORT,T913,GRAVID,6/27/19 00:06,3,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,26,50356,100XX W OHARE AIRPORT,T900,GRAVID,6/25/20 00:06,1,negative,CULEX RESTUANS,41.978611,-87.904724,
2020,26,50364,100XX W OHARE AIRPORT,T910,GRAVID,6/25/20 00:06,5,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,26,50355,100XX W OHARE AIRPORT,T900,GRAVID,6/25/20 00:06,2,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,26,50361,100XX W OHARE AIRPORT,T912,GRAVID,6/25/20 00:06,2,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,26,50357,100XX W OHARE AIRPORT,T905,GRAVID,6/25/20 00:06,5,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,26,50362,100XX W OHARE AIRPORT,T913,GRAVID,6/25/20 00:06,11,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,36,51571,100XX W OHARE AIRPORT,T916,GRAVID,9/3/20 00:09,7,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,36,51570,100XX W OHARE AIRPORT,T913,GRAVID,9/3/20 00:09,11,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,27,48325,100XX W OHARE AIRPORT,T905,GRAVID,7/3/19 00:07,4,positive,CULEX RESTUANS,41.978611,-87.904724,
2019,27,48326,100XX W OHARE AIRPORT,T905,GRAVID,7/3/19 00:07,1,negative,CULEX TERRITANS,41.978611,-87.904724,
2019,27,48328,100XX W OHARE AIRPORT,T912,GRAVID,7/3/19 00:07,9,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,27,48327,100XX W OHARE AIRPORT,T910,GRAVID,7/3/19 00:07,4,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,27,48331,100XX W OHARE AIRPORT,T913,GRAVID,7/3/19 00:07,6,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,27,48324,100XX W OHARE AIRPORT,T901,GRAVID,7/3/19 00:07,1,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,27,48323,100XX W OHARE AIRPORT,T900,GRAVID,7/3/19 00:07,1,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,27,48329,100XX W OHARE AIRPORT,T912,GRAVID,7/3/19 00:07,21,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,27,48332,100XX W OHARE AIRPORT,T916,GRAVID,7/3/19 00:07,3,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,27,48330,100XX W OHARE AIRPORT,T913,GRAVID,7/3/19 00:07,4,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,27,48333,100XX W OHARE AIRPORT,T916,GRAVID,7/3/19 00:07,3,negative,CULEX RESTUANS,41.978611,-87.904724,
2020,36,51567,100XX W OHARE AIRPORT,T905,GRAVID,9/3/20 00:09,3,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,36,51569,100XX W OHARE AIRPORT,T912,GRAVID,9/3/20 00:09,1,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2021,33,52997,100XX W OHARE AIRPORT,T913,GRAVID,8/19/21 00:08,39,positive,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,27,50473,100XX W OHARE AIRPORT,T910,GRAVID,7/2/20 00:07,1,negative,CULEX RESTUANS,41.978611,-87.904724,
2020,37,51627,100XX W OHARE AIRPORT,T910,GRAVID,9/10/20 00:09,2,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,27,50468,100XX W OHARE AIRPORT,T913,GRAVID,7/2/20 00:07,37,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,27,50463,100XX W OHARE AIRPORT,T900,GRAVID,7/2/20 00:07,12,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,27,50472,100XX W OHARE AIRPORT,T910,GRAVID,7/2/20 00:07,5,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,28,48432,100XX W OHARE AIRPORT,T900,GRAVID,7/11/19 00:07,1,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,28,48433,100XX W OHARE AIRPORT,T901,GRAVID,7/11/19 00:07,5,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,28,48445,100XX W OHARE AIRPORT,T910,GRAVID,7/11/19 00:07,33,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,28,48442,100XX W OHARE AIRPORT,T916,GRAVID,7/11/19 00:07,3,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,28,48434,100XX W OHARE AIRPORT,T901,GRAVID,7/11/19 00:07,3,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,28,48441,100XX W OHARE AIRPORT,T916,GRAVID,7/11/19 00:07,8,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,28,48437,100XX W OHARE AIRPORT,T912,GRAVID,7/11/19 00:07,30,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,28,48439,100XX W OHARE AIRPORT,T913,GRAVID,7/11/19 00:07,3,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,28,48444,100XX W OHARE AIRPORT,T910,GRAVID,7/11/19 00:07,18,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2019,28,48436,100XX W OHARE AIRPORT,T905,GRAVID,7/11/19 00:07,11,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,28,48443,100XX W OHARE AIRPORT,T910,GRAVID,7/11/19 00:07,2,negative,CULEX PIPIENS,41.978611,-87.904724,
2019,28,48438,100XX W OHARE AIRPORT,T912,GRAVID,7/11/19 00:07,36,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,28,48440,100XX W OHARE AIRPORT,T913,GRAVID,7/11/19 00:07,13,negative,CULEX RESTUANS,41.978611,-87.904724,
2020,27,50471,100XX W OHARE AIRPORT,T916,GRAVID,7/2/20 00:07,1,negative,CULEX RESTUANS,41.978611,-87.904724,
2020,27,50464,100XX W OHARE AIRPORT,T900,GRAVID,7/2/20 00:07,1,negative,CULEX RESTUANS,41.978611,-87.904724,
2019,29,48579,100XX W OHARE AIRPORT,T900,GRAVID,7/18/19 00:07,9,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,27,50469,100XX W OHARE AIRPORT,T913,GRAVID,7/2/20 00:07,8,negative,CULEX RESTUANS,41.978611,-87.904724,
2020,27,50470,100XX W OHARE AIRPORT,T916,GRAVID,7/2/20 00:07,14,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,27,50465,100XX W OHARE AIRPORT,T905,GRAVID,7/2/20 00:07,9,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2021,33,52995,100XX W OHARE AIRPORT,T913,GRAVID,8/19/21 00:08,50,positive,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,28,50583,100XX W OHARE AIRPORT,T913,GRAVID,7/9/20 00:07,26,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,28,50584,100XX W OHARE AIRPORT,T916,GRAVID,7/9/20 00:07,31,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
2020,28,50585,100XX W OHARE AIRPORT,T910,GRAVID,7/9/20 00:07,6,negative,CULEX PIPIENS/RESTUANS,41.978611,-87.904724,
